"CLOSE","INFLATION","XAUUSD","USDPLN","WIG20","S&P500","UNEMPLOYMENT","PMI","OIL","log_XAUUSD","log_WIG20","log_S&P500","log_PMI","log_OIL","log_USDPLN"
0.156000000000001,0.014,-44.8099999999999,0.15227,-164.53,-49.8199999999988,0.002,48.3,-1.11,-0.00932818557776205,-0.0894379750450911,-0.0145361965926796,3.87743156065853,-0.0145624088662206,0.0359324897653053
0.487,NA,-125.53,0.13209,89.3800000000001,-78.9900000000011,0.001,48.5,1.38,-0.0758737493589647,0.0495762128214903,-0.0344512538418602,3.88156379794344,0.0180727810596943,0.0301577198478515
-0.533,NA,245.48,-0.11111,54.3099999999999,245.61,0,47.5,1.82000000000001,0.054062611530818,0.0289658909145523,0.0264594303068524,3.8607297110406,0.0233463656437749,-0.0253065628688869
0.848,0,-206.28,0.0450699999999999,-110.24,-343.55,-0.003,45.6,1.39,-0.0558816505719122,-0.0596995011801837,-0.0599211578790317,3.81990771652034,0.0174704374288712,0.0103425261177292
-0.263999999999999,0.00899999999999998,49.9349999999999,0.10669,-55.75,477.71,-0.001,43.4,0.289999999999992,-0.030550008879449,-0.031604520285244,0.0607817990484882,3.77045944110636,0.00360674478421252,0.0240648288543048
NA,0.004,-80.9949999999999,0.2854,-199.98,-448.74,0,42,5.98,-0.0799279822940475,-0.122369464830028,-0.0523579447252143,3.73766961828337,0.0716130649956641,0.0616649960256619
NA,-0.00700000000000001,164.92,0.1849,-158.37,-78.23,0,43,-7.04000000000001,0.0176416064508533,-0.108796051366942,-0.076834602195742,3.76120011569356,-0.0848599470336264,0.038011914663733
-0.970000000000001,-0.011,20.27,-0.25642,150.31,NA,-0.003,40.9,10.06,0.0292523585170796,0.103535801025832,0.0980491993036239,3.71113006304876,0.1191659009217,-0.0531115124507808
-0.603,-0.005,0.560000000000173,-0.0634399999999999,192.89,-194.09,0.001,42.1,9.07000000000001,0.0287389673054959,0.118865772076627,0.043367021205837,3.74004774068834,0.096476952289259,-0.0135872353879944
NA,-0.001,-3.71000000000026,-0.15219,-25.1399999999999,NA,0,44.4,7.14,0.0258852818824682,-0.0147145829805382,-0.0872013442742237,3.79323946943818,0.0698982953073966,-0.0333682545271092
-0.336,-0.016,-15.7599999999998,-0.214049999999999,146.96,NA,0.00199999999999999,48.5,8.91,0.016692432523854,0.0831018478805321,0.0876515744801729,3.88156379794344,0.0808860619468366,-0.0488994171135171
-0.19,-0.015,28.3399999999999,0.15985,15.1899999999998,-346.989999999999,0.001,52.4,-9.98,0.0314752966739213,0.00820852746742506,-5.3242466202974e-05,3.958906591327,-0.0910548357189498,0.0367417580843543
NA,-0.014,-17.885,-0.23165,274.93,398.699999999999,0.002,52.7,-4.41,0.0213250500536057,0.137987656495179,0.092067832960435,3.96461545554732,-0.0430373290411703,-0.0536949183467821
-1.1,NA,-69.325,-0.00856999999999974,-133.17,NA,0.001,54.7,-4.56,-0.0147945154276794,-0.0644657016172818,-0.0351482383862685,4.00186370942794,-0.0465390102499201,-0.00204285293261175
-0.016,0.00900000000000009,-83.02,-0.11263,209.74,298.080000000001,0,54.5,-7.56999999999999,-0.0601718921977801,0.0997333762840737,0.0318627908789235,3.9982007016692,-0.0823873541962934,-0.0272430904102896
-0.438,-0.0080000000000002,143.62,-0.0441000000000003,57.3000000000002,109.02,-0.001,56.1,-12.94,0.0177293475811897,0.0256015269306769,0.0540181498650192,4.02713581252865,-0.158755708005568,-0.0108724860827136
-0.602,-0.0079999999999999,-86.6900000000001,0.0760500000000004,-72.5500000000002,-449.81,0,54.4,-9.02999999999999,-0.0302648180149347,-0.0325270925897794,-0.0426886112804468,3.9963641538619,-0.127905898344845,0.0186762956767357
-0.216,-0.01,62.3999999999999,-0.11945,210.68,237.56,0.001,53.8,17.39,0.00441849287342855,0.0916757039775602,0.00836865110098728,3.98527346716774,0.233306301519878,-0.02949287008182
-0.653,-0.0089999999999999,-33.7849999999999,-0.0099800000000001,-94.7600000000002,-336.22,0.001,53.4,-8.53999999999999,-0.0146483338725902,-0.0401976355827891,-0.0668582097981734,3.97781074596615,-0.107796570455707,-0.00250394665300302
-0.367,-0.0040000000000001,82.5,-0.15007,57.7400000000002,NA,0.002,56,-6.52,0.0316940905437741,0.0246853280808121,0.0487377629846222,4.02535169073515,-0.0909083135428297,-0.0384282058710081
-0.0980000000000001,-0.005,-56.135,0.0222000000000002,-114.58,-342.56,0,57.6,5.3,0.000242599342863414,-0.0495960106660229,-0.0285780509686884,4.05352256770185,0.0745145037671531,0.00577863259615174
-0.071,-0.0059999999999999,-44.1400000000001,-0.0418000000000003,-35.04,29.6599999999999,0.000999999999999994,59.4,-0.350000000000009,-0.0243865527337821,-0.0156716521317977,-0.0224932292467432,4.0842942263686,-0.00475318339043973,-0.0109083924611628
0.22,0.0029999999999999,180.24,-0.14788,14.9500000000003,4.36999999999989,0.002,57.2,-7.14,0.0743020384463273,0.00671645489342598,-0.0219708400458618,4.04655389838575,-0.102249529564482,-0.0395758489555158
-0.151,-0.004,NA,0.12831,-195.77,70.4500000000007,0.002,53.7,-2.73999999999999,-0.0755851950742041,-0.0917394410195556,-0.00547150655202167,3.98341300151482,-0.0421925553443829,0.034427551421625
-0.152,-0.011,78.52,0.1584,-98.75,-185.340000000001,0.001,54.3,-4.42,-0.0346968706529838,-0.0496778808418759,-0.0510973221142947,3.99452422693989,-0.0720533176400577,0.0409287545169217
0.0349999999999999,-0.0079999999999999,80.1199999999999,-0.20328,-31.5599999999999,46.5400000000004,0.001,53.4,2.34,0.0115455428336233,-0.0164117127767058,-0.0415628086974422,3.97781074596615,0.0387915369698737,-0.0528364366598997
-0.434,0.0019999999999998,95.5,-0.0225599999999999,40.73,64.8299999999995,0,51.9,-9.36,0.0646278814211092,0.0211301953594969,-0.025756899667126,3.94931879017184,-0.165104766307117,-0.00603966154912583
0.079,-0.0019999999999998,-59.4349999999999,0.0105599999999999,35.97,138.740000000001,-0.003,51.7,-3.62,0.0298804942547441,0.0182965894893163,0.0111991168219419,3.94545778151438,-0.0719563244295065,0.00283161730714676
-0.00099999999999989,0.0059999999999999,-177.83,0.0195000000000003,-153.94,-176.27,-0.001,50.8,-3.18,-0.0663749656753172,-0.0807671036287632,-0.036448997283216,3.92789635458444,-0.0677864389964662,0.00520785825921344
-0.0510000000000002,0.0009999999999999,223.545,0.20074,-314.07,-217.23,0.002,50.8,-9.64,0.0556125940663197,-0.188282326431775,-0.102146448318402,3.92789635458444,-0.23903895629379,0.0520915692191297
0.127,0.0010000000000001,-94.1900000000003,-0.0915900000000001,196.76,444.71,-0.002,50.8,4.51,0.00394243081393775,0.122033090599095,0.0280556803396887,3.92789635458444,0.118965032123589,-0.0234313471495184
0.087,-0.0029999999999999,74.6000000000001,-0.1805,87.48,44.27,0,50.6,2.41,0.0425741969829545,0.0498147360584928,0.0400181032435896,3.92395157629342,0.0582079057612885,-0.0478490424187565
-0.126,0.0009999999999999,-75.6399999999999,0.0620699999999998,-32.6700000000001,-366.5,0,52.8,-2.37,0.00323692196925673,-0.0183145753967304,-0.0677191020896544,3.96651119071222,-0.0572136228058988,0.0167137960157098
0.099,0.003,-199.62,0.21405,-8.72000000000003,58.3600000000001,0,47.2,-0.969999999999999,-0.103010708238872,-0.00494561971758145,-0.0536367784092491,3.85439389259151,-0.0243945203783071,0.0555850792813484
-0.2,-0.0039999999999999,143.78,0.0482199999999997,-36.1699999999998,114.85,-0.001,40.6,-3.95,-0.0281644599024391,-0.0207793268066592,-0.0182213810040626,3.70376806660769,-0.105983022115212,0.0121066610855869
0.298,0.005,4.81500000000005,0.142370000000001,-73.97,-75.9000000000001,-0.00199999999999999,NA,-16.49,-0.0261222363835465,-0.0438888351010682,-0.0442864902305304,NA,NA,0.0349129131987194
0.197,0.0119999999999998,-67.0599999999999,-0.0173000000000005,-135.84,-195.96,-0.004,42.4,1.26,-0.0685153426388183,-0.0859862886926788,-0.119420896237406,3.74714836223791,0.0647375459168131,-0.00417793261812527
0.126,0.0010000000000001,113.955,-0.21079,256.07,NA,0.001,48.2,NA,0.00142741614377861,0.156374858633125,NA,3.87535902105655,NA,-0.0523591901351934
0.348,-0.004,7.23000000000002,-0.0470100000000002,296.99,-98.3299999999995,0,47.4,6.32,0.00599190233687885,0.155202429133279,0.0878595209362043,3.85862222870103,0.130710360247807,-0.0120605946665966
-0.0249999999999999,-0.0089999999999999,-79.0550000000001,-0.0805599999999997,84.1900000000001,-266.04,-0.003,48,9.52,-0.044834089447777,0.0399437349131171,0.00162941658961735,3.87120101090789,0.169377865724351,-0.0210123325638742
-0.106,-0.0080000000000002,16.29,0.1224,8.84999999999991,-95.0600000000004,-0.001,46.7,-5.68,-0.0357496582228629,0.00410765877412356,-0.0281887410122881,3.84374416467485,-0.0975713267427176,0.0317536405766041
-0.0449999999999999,-0.0009999999999999,102.435,-0.0938099999999999,35.1599999999999,-13.6199999999999,-0.000999999999999994,45.6,-1.24,0.0330207113969267,0.0161545791630804,-0.0334802915793233,3.81990771652034,-0.0226287027778831,-0.0242459144584917
0.048,0.0009999999999999,-89.6000000000001,0.18817,-20.8099999999999,42.5999999999999,0.000999999999999994,47.8,-0.0600000000000023,-0.0270957568887491,-0.00952979124439945,-0.0202258195829312,3.86702563949741,-0.00110803335436183,0.0480550010124223
-0.161,0.0030000000000002,91.45,-0.0301499999999999,-38.04,10.5400000000004,0.001,48.8,0.940000000000005,0.0340436821942847,-0.0176584125772479,-0.0170352405236782,3.8877303128591,0.0172196964118743,-0.0075460533749856
0.355,0,-160.99,-0.10536,142.12,104.2,0,47.4,3.46,-0.074923111775095,0.064437532547001,0.0182573077148751,3.85862222870103,0.0609450764374619,-0.0268262631181637
0.225,-0.0030000000000002,107.33,-0.14145,50.3000000000002,-92.54,0.001,48.4,-0.100000000000001,-0.00188331972969991,0.0218464988529057,-0.01304276747301,3.87949981372259,-0.00171027919232802,-0.0371856502944021
0.243,-0.0019999999999998,-102.54,0.09911,-88.3600000000001,-151.08,0.001,48.8,-4.91,-0.0774787965278421,-0.0386999845441087,-0.0666583195342421,3.8877303128591,-0.0877897446363822,0.0261992091297465
0.351,-0.0020000000000001,82.8100000000002,-0.0111600000000003,94.9000000000001,383.47,0.002,49,10.33,-0.0172943465020632,0.0415057214100623,0.0680408888532043,3.89182029811063,0.17651140081834,-0.00291602530041546
-0.174,-0.005,31.2099999999998,0.0159000000000002,-22.1199999999999,-305.2,0.003,48.7,-3.67,0.00684843773325472,-0.00952162672185786,-0.0385603364430898,3.88567903008854,-0.0592060639092935,0.00415198402967243
0.109,-0.005,11.3300000000002,-0.0524499999999999,20.1399999999999,61.5199999999995,0.002,47.6,-2.95,0.0154720429708952,0.00867301402403076,-0.0177655418370204,3.86283276123737,-0.0502704016102955,-0.0137621966230601
-0.218,-0.00499999999999997,-11.2300000000002,-0.06135,47.8800000000001,-30.4799999999996,0,48.2,-3.4,0.00677345764244031,0.0203218136905843,-0.0292955929866929,3.87535902105655,-0.0612583423232049,-0.0163415168538608
0.105,0.00399999999999987,-47.7299999999998,0.0173999999999999,-103.48,-116.86,-0.003,47.6,-8.38,-0.0298109965681457,-0.0444504257351177,-0.0757421548283759,3.86283276123737,-0.169252370885864,0.00466195065145958
0.215,0.0020000000000001,-21.6199999999999,0.0501200000000002,14.4499999999998,450.57,-0.001,49.5,5.34,-0.0482628425243394,0.00632704274331264,0.0962652871180758,3.90197266957464,0.111109801863636,0.0133083578910946
0.171,0.005,53.6699999999996,0.0458699999999999,-139.2,-301.75,0,49.5,14.53,-0.00554668088723531,-0.062681443447941,-0.0177017767592949,3.90197266957464,0.251642587638033,0.012026557443422
0.04,0.0010000000000001,-16.6499999999996,-0.15054,133.23,250.670000000001,0,50.4,7.88,-0.0194495461494961,0.0600722845682462,0.0719293490556607,3.91999117507732,0.11391363569857,-0.0400237375739594
-0.0580000000000003,0.0009999999999999,30.9699999999998,0.0200100000000001,52.8499999999999,-214.7,0,51.4,-3.34,0.00632246573948692,0.0228645910324223,-0.00428510672032179,3.93963817246112,-0.0467087139101654,0.0054132346264677
-0.0269999999999997,0,15.8400000000001,-0.0476300000000003,-35.8299999999999,-72.77,0.001,52.9,-1.14,0.0193199648738505,-0.0154439729259943,-0.0298143216631948,3.96840333886425,-0.0164553366599858,-0.0129336434206211
0.0489999999999999,0,6.22999999999979,0.0867599999999999,-166.66,-12.6900000000001,0.000999999999999994,54.2,5.42,0.0239400316933098,-0.0751480183692221,-0.0353879799767993,3.9926809084456,0.0759255596256434,0.0234354072409966
0.0409999999999999,-0.003,16.2800000000002,-0.0531799999999998,21.6000000000004,84.8200000000002,0,53.3,-7.17,0.0359974735316744,0.0100640563923031,-0.0048307134968022,3.9759363311718,-0.101724882487408,-0.0142995942988151
-0.183,-0.0010000000000001,-28.4400000000001,-0.18329,134.8,-44.1199999999999,0.002,53.9,1.56,0.0133646931275964,0.060617258860475,-0.0213782024026372,3.98713047791495,0.0230302472746997,-0.0509133603170742
0.0869999999999997,-0.0029999999999999,-7.97000000000003,-0.0887199999999999,-81.4899999999998,50.0399999999995,0.002,53.7,-3.61,0.00719329509310729,-0.03620363177117,-0.00271511174712913,3.98341300151482,-0.0541239784105425,-0.0256074209123902
0.202,0.0010000000000001,-16.7,0.00439999999999996,153.94,80.1400000000003,0.003,53.7,-3.3,-0.00544700740785498,0.0673260077231363,0.0272525129537922,3.98341300151482,-0.0521775000188978,0.00128555376856254
0.0880000000000001,0.005,34.1000000000001,-0.0793500000000003,189.49,37.02,0.002,54.6,3.08,0.0202007349738738,0.0770959075610067,0.0397261156359212,4.00003388275086,0.0487824350294144,-0.0234415158939598
-0.162,0.0019999999999998,-68.7000000000003,0.13485,-92.5999999999999,-260.18,-0.002,55,-4.33,-0.0315681348770349,-0.0369332627995798,-0.0546574177870252,4.00733318523247,-0.0692799961562454,0.0395167042009947
0.0409999999999999,0.0040000000000001,13.3400000000001,0.0543499999999999,-52.52,124.17,-0.001,54.2,-2.93,-0.0220783151534159,-0.0215700676836761,-0.00978360390436261,3.9926809084456,-0.0497598190234427,0.0154955666760954
0.1,-0.0040000000000001,24.9000000000001,0.10396,116.21,-46.2899999999995,0.001,53.4,-3.08,-0.00279634772074377,0.0471184267317311,-0.0276955153306488,3.97781074596615,-0.0551222013089872,0.028987051885522
-0.0620000000000003,0.0010000000000001,12.8399999999999,0.01031,-71.4400000000001,16.4199999999996,0.002,53.7,-2.67,0.00727304432549136,-0.028702184808016,-0.0219455988783048,3.98341300151482,-0.0503737540928721,0.0028294539866387
-0.085,-0.004,30.7700000000002,-0.0857699999999997,62.8000000000002,8.19000000000005,0.001,52.5,-4.53,0.0307955583496113,0.0252743989572224,-0.0191189572032489,3.96081316959758,-0.0917368503948799,-0.0237859184690192
0.0900000000000003,-0.000999999999999997,-91.2900000000002,0.0315300000000001,-142.09,46.3600000000001,0.001,52.3,3.05,-0.0395721196918473,-0.0581257694096404,-0.000546343056315735,3.95699637107088,0.0626810176182171,0.00880986652003002
-0.0790000000000002,-0.002,23.22,0.11067,-74.3699999999999,-45.5400000000004,0.000999999999999987,53.1,-4.18,-0.0223206838651953,-0.0318257400898077,-0.0191639615136934,3.97217692824789,-0.0869389420904634,0.0303223310927789
-0.0609999999999999,0.0040000000000001,55.2199999999998,0.0139399999999998,-18.6200000000003,35.2800000000007,0.003,52.7,2.27999999999999,0.0216745006576575,-0.00812930968606196,-0.00480228255335202,3.96461545554732,0.0483554760513067,0.00375501805576572
0.196,0.0009999999999999,-27.6199999999997,0.15986,95.6900000000001,-15.9900000000007,0.0015,53.4,1.01000000000001,-0.000331133662761829,0.0410916431493895,-0.0115097183855912,3.97781074596615,0.0206953395775078,0.0420827136194646
0.0649999999999999,0,-20.4300000000003,0.0863499999999999,-200.91,6.12000000000035,0.0015,54.1,1.25,-0.0165777985851401,-0.0883145496239575,-0.009050140558438,3.99083418585244,0.0250338496025675,0.0220156124032149
0.314,0.002,22.4300000000003,0.10665,15.29,22.4000000000001,0.00800000000000001,54.2,3.45,0.0012659243738522,0.00700221078150953,0.000389305940140083,3.9926809084456,0.0660084647661976,0.0265388347434101
0.0509999999999997,-0.005,-39.8600000000004,-0.0696299999999992,-134.42,-85.6900000000001,0.000999999999999987,54.8,-1.25,-0.0311307920005524,-0.0633061946258415,-0.0365230976094351,4.00369019395397,-0.0234158867556857,-0.017246739150498
-0.241,-0.00900000000000003,-21.4199999999996,0.182899999999999,-108.91,44.73,-0.00299999999999999,54.3,0.990000000000002,-0.0505714310013303,-0.0544038260122326,-0.0177262980930104,3.99452422693989,0.0185903391586582,0.044682348684717
0.0150000000000001,-0.00799999999999997,82.1099999999997,0.0191800000000004,-149.7,0.0199999999999818,-0.001,51.9,-4.35,0.0192844034342032,-0.0799648498752044,-0.018037103051757,3.94931879017184,-0.0843932428138952,0.00457205222595336
-0.531,-0.00200000000000003,80.9300000000003,-0.27922,16.4400000000001,-32.6399999999999,0,50.2,-2.56,0.0844099553377298,0.00910083560504571,-0.0336034724654715,3.91601502669768,-0.0532128854643603,-0.0687151563419204
-0.196,-0.00299999999999997,-62.4300000000003,-0.10168,-105.15,114.78,0.001,52.2,1.27,0.0315418383730783,-0.0596913426013206,0.0196167821046886,3.95508249488859,0.0267525169818459,-0.0262442828909064
-0.135,-0.00299999999999997,-49.5999999999997,0.08636,84.05,-39.4400000000001,0.001,51.5,-3.4,-0.00661732125908987,0.0479956918268192,0.00123524520110507,3.94158180766969,-0.0732928654654734,0.0223338901109005
0.138,-0.00100000000000009,51.9599999999998,-0.01369,-33.8199999999999,-0.0299999999997453,0.00199999999999999,50.3,-3.15,0.0325241085195156,-0.0190364007059882,0.00121991936041432,3.91800507710569,-0.0730590240148623,-0.00350732374915697
0.0189999999999997,0.00100000000000009,-73.48,0.0419100000000001,-9.04999999999995,-77.3899999999999,0.002,51.8,6.7,-0.0225955635917936,-0.00515607492506209,-0.0349904389437663,3.94739014926544,0.149464893965859,0.0106985927439656
0.172,-0.00100000000000009,-75.99,0.00272000000000006,57.55,72.8299999999995,0.004,52.1,0.840000000000003,-0.0837474097277591,0.0323440005836737,-0.000910432136789652,3.95316494875932,0.0172559746035894,0.000690409678945292
-0.0430000000000001,-0.00199999999999984,183.49,-0.12045,88.4000000000001,-29.7399999999993,0.003,51,-3.14,0.0616353564840626,0.0477299030941403,-0.0152084137379775,3.93182563272433,-0.0660875818199198,-0.031039706920216
-0.242,0.00199999999999984,-137.37,-0.0924500000000004,101.05,26.0899999999992,0.005,53.8,-7.67,-0.0475786295171421,0.0519076134160636,-0.00269573306781634,3.98527346716774,-0.182582687491352,-0.0244953462820159
0.118,0.00100000000000009,65.9899999999998,0.26941,-173.61,-121.949999999999,0.00299999999999999,52.8,-4.47,0.00478193005281291,-0.0909157626939443,-0.0639049849198825,3.96651119071222,-0.124136422018769,0.0697720429287971
0.207,-0.00100000000000009,-127.08,0.0823999999999998,-43.8299999999999,135.52,0,50.9,-0.149999999999999,-0.102927546487594,-0.0243219464593585,0.00413690044005843,3.92986292355648,-0.0044451102974512,0.0204030094522472
-0.214,0.00400000000000006,64.9399999999998,-0.15441,78.9000000000001,95.6900000000001,-0.00499999999999999,52.1,3.46,-0.0516187364983463,0.0433655901462915,0.0520676409393515,3.95316494875932,0.0978180350160054,-0.0385807156404616
-0.26,-0.00099999999999994,59.4300000000001,0.11228,66.5699999999999,-67.2300000000002,-0.002,52.1,4.51,0.00301018043790169,0.0351805297571062,0.0176856719699794,3.95316494875932,0.11463597555778,0.0282009501489029
0.00100000000000033,-0.00100000000000009,74.3599999999999,-0.17523,134.31,-37.5199999999995,0,52.2,4.96,0.070318237799273,0.0674206220187497,-0.000504835614613341,3.95508249488859,0.112539297384832,-0.0443668870985221
0.172,-0.000999999999999941,-104.44,-0.0619499999999999,6.33999999999969,-158.28,0.001,50.9,-1.45,-0.023814445998644,0.00307289888953921,-0.0797193431409227,3.92986292355648,-0.0316102612686056,-0.0161684271202762
0.109,0.00200000000000003,46.1400000000001,-0.02685,97.3400000000001,211.48,0.001,51.1,4.04,0.0171208747453591,0.0460308962215894,0.0267987189877159,3.93378449720966,0.0857000709442537,-0.00708965336460921
-0.00499999999999989,-0.00100000000000009,-58.6299999999999,-0.00099999999999989,63.8000000000002,79.51,0.001,54.5,-2.08,-0.0353157790362673,0.0290600287771996,0.0646247164511342,3.9982007016692,-0.0432050580952983,-0.000265020010561834
0.381,-0.000999999999999941,116.5,-0.0112900000000002,90.3299999999999,-172.39,0.00399999999999999,54.3,12.33,0.0680544243500556,0.0397513478230804,-0.0195496932816654,3.99452422693989,0.232482107697554,-0.00299695883241879
-0.385,-0.00100000000000009,-59.2699999999998,-0.0177100000000001,119.97,85.0099999999998,0.005,52.4,0.82,0.0151193527618165,0.0504643777767662,0.0212356619135869,3.958906591327,0.0137011332926518,-0.00471933414340442
-0.335,-0.00199999999999984,-23.5800000000002,-0.1399,76.8200000000002,-66.1599999999994,0.004,54,-0.719999999999999,-0.00481741936923186,0.0310255801422494,-0.0104367853318399,3.98898404656427,-0.0120201781145246,-0.0380845459717896
-0.286,-0.0040000000000001,4.60000000000014,0.18975,-118.69,4.25999999999931,0.005,54.8,-11.82,-0.00094599395537287,-0.0483500372292429,-0.00848466591444996,4.00369019395397,-0.221297758357915,0.0513120239216331
-0.155,-0.0009999999999999,29.3099999999997,-0.0884499999999999,-28.8400000000001,54.2300000000005,0.00299999999999999,55.1,1.88,0.0235422885559871,-0.0121100609932183,0.0175491454863854,4.00914971615887,0.0386402365011667,-0.0235913779371997
-0.186,0.0019999999999998,44.0400000000002,-0.00240000000000018,-26.0999999999999,-146.12,0,55.2,-1.43,0.0579073906782233,-0.0110873887014344,-0.0534388714305525,4.01096295328305,-0.0292544130887524,-0.00064794818681646
0.541,0.0040000000000001,-173.03,-0.1616,-25.0599999999999,173.42,-0.00499999999999999,52.8,5.32,-0.0817708448992907,-0.010762535869361,0.0315328218026254,3.96651119071222,0.104758299901029,-0.0446236374561622
-0.134,0.00400000000000006,86.6499999999999,-0.181,100.99,-55.2500000000002,-0.001,53.2,12.54,-0.0120332255383397,0.0426824871399925,0.0041973084502871,3.9740583963476,0.210614463663321,-0.0524651567415919
0.165,0,17.1500000000001,0.0144000000000002,46.75,-58.1699999999998,-0.001,51.2,14.49,0.00256333715783619,0.0191580273281433,-0.0242374694194387,3.93573953204546,0.198396416565111,0.0042763027689352
